2024-09-08 19:11:01,809 - MotorCore - DEBUG - MotorCore Initialized
2024-09-08 19:11:01,810 - MotorCore - DEBUG - Starting MotorCore
2024-09-08 19:11:29,880 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.6678201029820776]
--------
2024-09-08 19:11:29,880 - MotorCore - DEBUG - Current: 245.14509999999996 Target: 252.1604737687543
2024-09-08 19:11:29,881 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:29,882 - MotorCore - DEBUG - Target Rotation: 0.061220685261403174
--------
2024-09-08 19:11:29,883 - MotorCore - DEBUG - Normalized Target Rotation: 0.1
--------
2024-09-08 19:11:29,884 - MotorCore - DEBUG - [0.7678201029820776, 0.5678201029820776]
2024-09-08 19:11:29,987 - MotorCore - DEBUG - Current Position: (32.9146202233, -117.1005521935)
2024-09-08 19:11:29,989 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:29,990 - MotorCore - DEBUG - Raw Target Vector: [0.10957319602389654, 0.8904268039761034]
2024-09-08 19:11:29,991 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.6678201029820776]
--------
2024-09-08 19:11:29,992 - MotorCore - DEBUG - Current: 245.14509999999996 Target: 252.1604737687543
2024-09-08 19:11:29,994 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:29,994 - MotorCore - DEBUG - Target Rotation: 0.061220685261403174
--------
2024-09-08 19:11:29,994 - MotorCore - DEBUG - Normalized Target Rotation: 0.1
--------
2024-09-08 19:11:29,995 - MotorCore - DEBUG - [0.7678201029820776, 0.5678201029820776]
2024-09-08 19:11:30,098 - MotorCore - DEBUG - Current Position: (32.9146202233, -117.1005521935)
2024-09-08 19:11:30,102 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:30,104 - MotorCore - DEBUG - Raw Target Vector: [0.10957319602389654, 0.8904268039761034]
2024-09-08 19:11:30,106 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.6678201029820776]
--------
2024-09-08 19:11:30,107 - MotorCore - DEBUG - Current: 245.14509999999996 Target: 252.1604737687543
2024-09-08 19:11:30,107 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:30,108 - MotorCore - DEBUG - Target Rotation: 0.061220685261403174
--------
2024-09-08 19:11:30,109 - MotorCore - DEBUG - Normalized Target Rotation: 0.1
--------
2024-09-08 19:11:30,109 - MotorCore - DEBUG - [0.7678201029820776, 0.5678201029820776]
2024-09-08 19:11:30,213 - MotorCore - DEBUG - Current Position: (32.9146202233, -117.1005521935)
2024-09-08 19:11:30,216 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:30,219 - MotorCore - DEBUG - Raw Target Vector: [0.10957319602389654, 0.8904268039761034]
2024-09-08 19:11:30,221 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.6678201029820776]
--------
2024-09-08 19:11:30,222 - MotorCore - DEBUG - Current: 245.14509999999996 Target: 252.1604737687543
2024-09-08 19:11:30,224 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:30,226 - MotorCore - DEBUG - Target Rotation: 0.061220685261403174
--------
2024-09-08 19:11:30,227 - MotorCore - DEBUG - Normalized Target Rotation: 0.1
--------
2024-09-08 19:11:30,228 - MotorCore - DEBUG - [0.7678201029820776, 0.5678201029820776]
2024-09-08 19:11:30,331 - MotorCore - DEBUG - Current Position: (32.9146193218, -117.1005627722)
2024-09-08 19:11:30,333 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:30,334 - MotorCore - DEBUG - Raw Target Vector: [0.09653234668761301, 0.903467653312387]
2024-09-08 19:11:30,335 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.6776007399842903]
--------
2024-09-08 19:11:30,336 - MotorCore - DEBUG - Current: 245.96910000000003 Target: 252.0678151148653
2024-09-08 19:11:30,336 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:30,337 - MotorCore - DEBUG - Target Rotation: 0.0532213294477717
--------
2024-09-08 19:11:30,337 - MotorCore - DEBUG - Normalized Target Rotation: 0.07
--------
2024-09-08 19:11:30,338 - MotorCore - DEBUG - [0.7476007399842903, 0.6076007399842902]
2024-09-08 19:11:30,441 - MotorCore - DEBUG - Current Position: (32.9146193218, -117.1005627722)
2024-09-08 19:11:30,442 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:30,444 - MotorCore - DEBUG - Raw Target Vector: [0.09653234668761301, 0.903467653312387]
2024-09-08 19:11:30,445 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.6776007399842903]
--------
2024-09-08 19:11:30,445 - MotorCore - DEBUG - Current: 245.96910000000003 Target: 252.0678151148653
2024-09-08 19:11:30,446 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:30,447 - MotorCore - DEBUG - Target Rotation: 0.0532213294477717
--------
2024-09-08 19:11:30,448 - MotorCore - DEBUG - Normalized Target Rotation: 0.07
--------
2024-09-08 19:11:30,448 - MotorCore - DEBUG - [0.7476007399842903, 0.6076007399842902]
2024-09-08 19:11:30,552 - MotorCore - DEBUG - Current Position: (32.9146193218, -117.1005627722)
2024-09-08 19:11:30,554 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:30,556 - MotorCore - DEBUG - Raw Target Vector: [0.09653234668761301, 0.903467653312387]
2024-09-08 19:11:30,558 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.6776007399842903]
--------
2024-09-08 19:11:30,561 - MotorCore - DEBUG - Current: 245.96910000000003 Target: 252.0678151148653
2024-09-08 19:11:30,562 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:30,564 - MotorCore - DEBUG - Target Rotation: 0.0532213294477717
--------
2024-09-08 19:11:30,565 - MotorCore - DEBUG - Normalized Target Rotation: 0.07
--------
2024-09-08 19:11:30,566 - MotorCore - DEBUG - [0.7476007399842903, 0.6076007399842902]
2024-09-08 19:11:30,669 - MotorCore - DEBUG - Current Position: (32.9146193218, -117.1005627722)
2024-09-08 19:11:30,672 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:30,674 - MotorCore - DEBUG - Raw Target Vector: [0.09653234668761301, 0.903467653312387]
2024-09-08 19:11:30,674 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.6776007399842903]
--------
2024-09-08 19:11:30,675 - MotorCore - DEBUG - Current: 245.96910000000003 Target: 252.0678151148653
2024-09-08 19:11:30,677 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:30,679 - MotorCore - DEBUG - Target Rotation: 0.0532213294477717
--------
2024-09-08 19:11:30,679 - MotorCore - DEBUG - Normalized Target Rotation: 0.07
--------
2024-09-08 19:11:30,680 - MotorCore - DEBUG - [0.7476007399842903, 0.6076007399842902]
2024-09-08 19:11:30,785 - MotorCore - DEBUG - Current Position: (32.9146193218, -117.1005627722)
2024-09-08 19:11:30,787 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:30,788 - MotorCore - DEBUG - Raw Target Vector: [0.09653234668761301, 0.903467653312387]
2024-09-08 19:11:30,789 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.6776007399842903]
--------
2024-09-08 19:11:30,790 - MotorCore - DEBUG - Current: 245.96910000000003 Target: 252.0678151148653
2024-09-08 19:11:30,791 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:30,792 - MotorCore - DEBUG - Target Rotation: 0.0532213294477717
--------
2024-09-08 19:11:30,793 - MotorCore - DEBUG - Normalized Target Rotation: 0.07
--------
2024-09-08 19:11:30,794 - MotorCore - DEBUG - [0.7476007399842903, 0.6076007399842902]
2024-09-08 19:11:30,897 - MotorCore - DEBUG - Current Position: (32.9146186717, -117.1005731878)
2024-09-08 19:11:30,900 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:30,902 - MotorCore - DEBUG - Raw Target Vector: [0.08554586922025259, 0.9144541307797475]
2024-09-08 19:11:30,903 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.6858405980848106]
--------
2024-09-08 19:11:30,906 - MotorCore - DEBUG - Current: 246.61950000000002 Target: 251.96388385400468
2024-09-08 19:11:30,907 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:30,908 - MotorCore - DEBUG - Target Rotation: 0.04663854737140264
--------
2024-09-08 19:11:30,909 - MotorCore - DEBUG - Normalized Target Rotation: 0.07
--------
2024-09-08 19:11:30,910 - MotorCore - DEBUG - [0.7558405980848106, 0.6158405980848105]
2024-09-08 19:11:31,013 - MotorCore - DEBUG - Current Position: (32.9146186717, -117.1005731878)
2024-09-08 19:11:31,014 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:31,015 - MotorCore - DEBUG - Raw Target Vector: [0.08554586922025259, 0.9144541307797475]
2024-09-08 19:11:31,016 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.6858405980848106]
--------
2024-09-08 19:11:31,017 - MotorCore - DEBUG - Current: 246.61950000000002 Target: 251.96388385400468
2024-09-08 19:11:31,017 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:31,018 - MotorCore - DEBUG - Target Rotation: 0.04663854737140264
--------
2024-09-08 19:11:31,019 - MotorCore - DEBUG - Normalized Target Rotation: 0.07
--------
2024-09-08 19:11:31,019 - MotorCore - DEBUG - [0.7558405980848106, 0.6158405980848105]
2024-09-08 19:11:31,122 - MotorCore - DEBUG - Current Position: (32.9146186717, -117.1005731878)
2024-09-08 19:11:31,124 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:31,125 - MotorCore - DEBUG - Raw Target Vector: [0.08554586922025259, 0.9144541307797475]
2024-09-08 19:11:31,126 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.6858405980848106]
--------
2024-09-08 19:11:31,127 - MotorCore - DEBUG - Current: 246.61950000000002 Target: 251.96388385400468
2024-09-08 19:11:31,127 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:31,128 - MotorCore - DEBUG - Target Rotation: 0.04663854737140264
--------
2024-09-08 19:11:31,128 - MotorCore - DEBUG - Normalized Target Rotation: 0.07
--------
2024-09-08 19:11:31,129 - MotorCore - DEBUG - [0.7558405980848106, 0.6158405980848105]
2024-09-08 19:11:31,232 - MotorCore - DEBUG - Current Position: (32.9146186717, -117.1005731878)
2024-09-08 19:11:31,235 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:31,236 - MotorCore - DEBUG - Raw Target Vector: [0.08554586922025259, 0.9144541307797475]
2024-09-08 19:11:31,237 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.6858405980848106]
--------
2024-09-08 19:11:31,239 - MotorCore - DEBUG - Current: 246.61950000000002 Target: 251.96388385400468
2024-09-08 19:11:31,240 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:31,242 - MotorCore - DEBUG - Target Rotation: 0.04663854737140264
--------
2024-09-08 19:11:31,243 - MotorCore - DEBUG - Normalized Target Rotation: 0.07
--------
2024-09-08 19:11:31,245 - MotorCore - DEBUG - [0.7558405980848106, 0.6158405980848105]
2024-09-08 19:11:31,348 - MotorCore - DEBUG - Current Position: (32.9146181137, -117.1005837827)
2024-09-08 19:11:31,349 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:31,350 - MotorCore - DEBUG - Raw Target Vector: [0.08008431647035749, 0.9199156835296425]
2024-09-08 19:11:31,350 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.6899367626472319]
--------
2024-09-08 19:11:31,351 - MotorCore - DEBUG - Current: 246.87619999999993 Target: 251.85160604134865
2024-09-08 19:11:31,352 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:31,352 - MotorCore - DEBUG - Target Rotation: 0.043418608522576146
--------
2024-09-08 19:11:31,353 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:31,354 - MotorCore - DEBUG - [0.739936762647232, 0.6399367626472319]
2024-09-08 19:11:31,457 - MotorCore - DEBUG - Current Position: (32.9146181137, -117.1005837827)
2024-09-08 19:11:31,458 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:31,460 - MotorCore - DEBUG - Raw Target Vector: [0.08008431647035749, 0.9199156835296425]
2024-09-08 19:11:31,460 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.6899367626472319]
--------
2024-09-08 19:11:31,461 - MotorCore - DEBUG - Current: 246.87619999999993 Target: 251.85160604134865
2024-09-08 19:11:31,461 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:31,462 - MotorCore - DEBUG - Target Rotation: 0.043418608522576146
--------
2024-09-08 19:11:31,463 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:31,464 - MotorCore - DEBUG - [0.739936762647232, 0.6399367626472319]
2024-09-08 19:11:31,567 - MotorCore - DEBUG - Current Position: (32.9146181137, -117.1005837827)
2024-09-08 19:11:31,569 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:31,570 - MotorCore - DEBUG - Raw Target Vector: [0.08008431647035749, 0.9199156835296425]
2024-09-08 19:11:31,571 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.6899367626472319]
--------
2024-09-08 19:11:31,571 - MotorCore - DEBUG - Current: 246.87619999999993 Target: 251.85160604134865
2024-09-08 19:11:31,572 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:31,573 - MotorCore - DEBUG - Target Rotation: 0.043418608522576146
--------
2024-09-08 19:11:31,573 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:31,574 - MotorCore - DEBUG - [0.739936762647232, 0.6399367626472319]
2024-09-08 19:11:31,677 - MotorCore - DEBUG - Current Position: (32.9146181137, -117.1005837827)
2024-09-08 19:11:31,679 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:31,680 - MotorCore - DEBUG - Raw Target Vector: [0.08008431647035749, 0.9199156835296425]
2024-09-08 19:11:31,681 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.6899367626472319]
--------
2024-09-08 19:11:31,682 - MotorCore - DEBUG - Current: 246.87619999999993 Target: 251.85160604134865
2024-09-08 19:11:31,682 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:31,683 - MotorCore - DEBUG - Target Rotation: 0.043418608522576146
--------
2024-09-08 19:11:31,684 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:31,685 - MotorCore - DEBUG - [0.739936762647232, 0.6399367626472319]
2024-09-08 19:11:31,788 - MotorCore - DEBUG - Current Position: (32.9146181137, -117.1005837827)
2024-09-08 19:11:31,789 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:31,790 - MotorCore - DEBUG - Raw Target Vector: [0.08008431647035749, 0.9199156835296425]
2024-09-08 19:11:31,791 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.6899367626472319]
--------
2024-09-08 19:11:31,793 - MotorCore - DEBUG - Current: 246.87619999999993 Target: 251.85160604134865
2024-09-08 19:11:31,794 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:31,795 - MotorCore - DEBUG - Target Rotation: 0.043418608522576146
--------
2024-09-08 19:11:31,796 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:31,797 - MotorCore - DEBUG - [0.739936762647232, 0.6399367626472319]
2024-09-08 19:11:31,902 - MotorCore - DEBUG - Current Position: (32.9146175212, -117.1005944298)
2024-09-08 19:11:31,903 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:31,904 - MotorCore - DEBUG - Raw Target Vector: [0.07377815297959889, 0.9262218470204011]
2024-09-08 19:11:31,905 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.6946663852653008]
--------
2024-09-08 19:11:31,906 - MotorCore - DEBUG - Current: 247.1843 Target: 251.7385764170501
2024-09-08 19:11:31,906 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:31,907 - MotorCore - DEBUG - Target Rotation: 0.03974355926172725
--------
2024-09-08 19:11:31,908 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:31,908 - MotorCore - DEBUG - [0.7446663852653008, 0.6446663852653007]
2024-09-08 19:11:32,011 - MotorCore - DEBUG - Current Position: (32.9146175212, -117.1005944298)
2024-09-08 19:11:32,013 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:32,014 - MotorCore - DEBUG - Raw Target Vector: [0.07377815297959889, 0.9262218470204011]
2024-09-08 19:11:32,016 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.6946663852653008]
--------
2024-09-08 19:11:32,018 - MotorCore - DEBUG - Current: 247.1843 Target: 251.7385764170501
2024-09-08 19:11:32,019 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:32,020 - MotorCore - DEBUG - Target Rotation: 0.03974355926172725
--------
2024-09-08 19:11:32,020 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:32,020 - MotorCore - DEBUG - [0.7446663852653008, 0.6446663852653007]
2024-09-08 19:11:32,124 - MotorCore - DEBUG - Current Position: (32.9146175212, -117.1005944298)
2024-09-08 19:11:32,127 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:32,129 - MotorCore - DEBUG - Raw Target Vector: [0.07377815297959889, 0.9262218470204011]
2024-09-08 19:11:32,129 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.6946663852653008]
--------
2024-09-08 19:11:32,130 - MotorCore - DEBUG - Current: 247.1843 Target: 251.7385764170501
2024-09-08 19:11:32,130 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:32,132 - MotorCore - DEBUG - Target Rotation: 0.03974355926172725
--------
2024-09-08 19:11:32,133 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:32,135 - MotorCore - DEBUG - [0.7446663852653008, 0.6446663852653007]
2024-09-08 19:11:32,204 - MotorCore - DEBUG - Sent diagnostic data
2024-09-08 19:11:32,238 - MotorCore - DEBUG - Current Position: (32.9146175212, -117.1005944298)
2024-09-08 19:11:32,241 - MotorCore - DEBUG - Target Position: [32.91426471087947, -117.10186806192723]
--------
2024-09-08 19:11:32,242 - MotorCore - DEBUG - Raw Target Vector: [0.07377815297959889, 0.9262218470204011]
2024-09-08 19:11:32,243 - MotorCore - DEBUG - Normalized Target Vector: [0, 0.6946663852653008]
--------
2024-09-08 19:11:32,244 - MotorCore - DEBUG - Current: 247.1843 Target: 251.7385764170501
2024-09-08 19:11:32,244 - MotorCore - DEBUG - Direction: clockwise
2024-09-08 19:11:32,245 - MotorCore - DEBUG - Target Rotation: 0.03974355926172725
--------
2024-09-08 19:11:32,246 - MotorCore - DEBUG - Normalized Target Rotation: 0.05
--------
2024-09-08 19:11:32,246 - MotorCore - DEBUG - [0.7446663852653008, 0.6446663852653007]
2024-09-08 19:11:32,349 - MotorCore - DEBUG - Current Position: (32.9146169867, -117.1006051612)
